id,date,title,content
20190506_00,20190506,习近平就俄罗斯一架客机紧急迫降造成重大人员伤亡向俄罗斯总统普京致慰问电,国家主席习近平5月6日就俄罗斯一架客机在莫斯科谢列梅捷沃机场紧急迫降时起火造成重大人员伤亡向俄罗斯总统普京致慰问电。习近平在慰问电中表示，惊悉贵国一架客机在莫斯科谢列梅捷沃机场紧急迫降时起火，造成重大人员伤亡和财产损失。我谨代表中国政府和中国人民，并以我个人的名义，对遇难者表示沉痛的哀悼，向受伤者和遇难者家属致以诚挚慰问。
20190506_01,20190506,李克强向俄罗斯总理梅德韦杰夫致慰问电,5月6日，国务院总理李克强也就此向俄罗斯总理梅德韦杰夫致慰问电，向遇难者表示哀悼，向伤者和遇难者家属表示慰问。
20190506_02,20190506,俄罗斯一客机迫降烧毁 41人遇难,俄罗斯官方机构5日表示，当天在莫斯科谢列梅捷沃机场一架客机发生迫降和起火事故，机上共载有78人，其中41人遇难，37人生还。当地时间5日17时50分，这架隶属于俄罗斯国际航空公司的苏霍伊超级100型客机，从谢列梅捷沃机场起飞后不久，飞行员向地面请求迫降。客机着陆时飞机左侧机翼剧烈燃烧，一些乘客在飞机尚在滑行时即从机舱跳出。飞机停稳后机身后部着火，机身前部两侧的逃生滑梯供部分乘客逃离。事故飞机的机组人员表示，飞机在飞行时被闪电击中，导致机上无线电设备出现故障。俄罗斯总统普京已经下令对飞机迫降事故原因进行最全面的调查。目前事故客机的黑匣子已经找到，俄联邦侦查委员会已对此展开犯罪调查。俄罗斯紧急情况部今天（5月6日）表示，没有计划停飞涉事机型——苏霍伊超级100型客机。
20190506_03,20190506,【壮丽70年 奋斗新时代】云南：独龙江畔 一跃千年,习近平总书记曾在不同场合多次强调，全面实现小康，一个民族都不能少！高山峡谷中的独龙族人民，长期与世隔绝，他们的贫困曾经延续千年，习总书记一直牵挂着他们。近年来，习总书记和独龙族干部群众的直接交集就有三次。今天的“壮丽70年 奋斗新时代”，一起来看一个世代刀耕火种的民族，如何摆脱贫穷，实现“千年一跃”。独龙江乡位于云南西北部，海拔在1200米至5000米之间。全国仅约7000人的独龙族，有4200多人聚居在这里，因为自然条件恶劣，这里是云南乃至全国最为贫穷的地区之一。习近平总书记一直惦念着这里。2014年高黎贡山隧道通车，2018年独龙族整族脱贫，两件喜事，习总书记两次回信，勉励乡亲们。独龙江乡地处横断山脉腹地，直到新中国成立前，独龙族仍处于原始社会末期。新中国成立后，独龙族从原始社会迈入社会主义社会，迎来了民族命运的转折点。党和政府还开辟了翻越高黎贡山的人马驿道，连通了独龙族和外面的世界。39岁的龙元村村民和晓永，曾在这条路上跑过一年多的马帮，从村里到县城，来回要走12天。在党和政府的关怀下，独龙江公路开建，2014年元旦前夕，乡亲们给习总书记写信，报告了高黎贡山隧道即将贯通的消息，总书记回信说：希望乡亲们早日过上小康生活。2015年1月，正在云南考察的习近平总书记，亲切会见了独龙族干部群众代表，并强调“全面实现小康，一个民族都不能少！”。近年来，国家投入13亿多元，实施基础设施、安居工程、特色产业等六大工程，推动独龙族加快发展。曾经跑马帮的和晓永又跑起了运输。现在，独龙江乡6个行政村、26个自然村都通了公路。随着交通迭代升级，从原始社会走来的古老民族加快融入现代文明。如今，独龙族有了绿色生态的现代产业，独龙江两岸的林下经济初具规模。仅草果一项，种植面积已经达到6.8万亩。党的十八大以来，脱贫攻坚力度不断加大。目前独龙江乡1136户独龙族群众全部住上了宽敞舒适的安居房，以前世代居住的低矮破旧的茅草房、木楞房，已经难觅踪影。2018年底，随着独龙江乡最后一个贫困村迪政当村脱贫，独龙族家家住上安居房，人人都有社会保障，摆脱了世代贫困，实现“一步跨千年”。今年4月10日，习近平总书记给独龙江乡群众回信，祝贺独龙族整族脱贫，勉励乡亲们“同心协力建设好家乡、守护好边疆，努力创造独龙族更加美好的明天”。
20190506_04,20190506,李克强主持召开国务院常务会议,国务院总理李克强5月5日主持召开国务院常务会议，明确政策举措力争今年底前基本取消全国高速公路省界收费站，便利群众出行提高物流效率；部署以制度创新持续减少和规范证明事项，进一步优化政务服务和营商环境；听取职业病防治工作汇报，要求更有力保障职工健康权益。为落实党中央、国务院深化收费公路改革部署，将《政府工作报告》提出的两年内基本取消全国高速公路省界收费站的任务提前至力争今年底实现，减轻消费者负担和企业成本、扩大有效需求，会议确定，一是提高我国高速公路现代化水平，推广电子不停车快捷收费系统，争取年底实现全国高速公路入口车辆普遍使用。相关部门要协同配合、优化服务，方便群众就近便捷免费安装不停车快捷收费系统。二是在不增加货车通行费总体负担情况下，优化货车通行费计费方式。对封闭式高速公路收费站入口同步实行不停车称重。三是探索经验，完善相关制度和政策，推进修订法律法规。优化鲜活农产品运输“绿色通道”等减免费政策。妥善做好收费人员分流安置，做到转岗不下岗。会议指出，近年来各地区各部门深化“放管服”改革，大幅削减证明事项，优化了营商环境。下一步，要继续梳理取消证明事项，对保留事项实行清单管理，推进建立证明事项告知承诺制。会议决定，在天津、辽宁等13个省（市）和公安部、司法部等5个部门开展试点。申请人在申请办理行政许可、行政确认等事项时，由行政机关以书面形式一次性告知规定的证明义务和内容，在申请人书面承诺符合条件并愿意承担不实承诺的法律责任后，行政机关不再索要证明，依据承诺办理相关事项，并通过联网核查等加强事中事后监管。建立申请人诚信档案和黑名单制度，对提供虚假承诺等实行失信联合惩戒，鼓励守法诚信经营，夯实社会信用基础。会议听取了职业病防治工作汇报，要求聚焦主要病种尘肺病，在矿山、建材等行业开展粉尘危害整治，加强监管执法。全面强化预防，督促企业改进工艺和设备、配备个体防护用品、为员工办理工伤保险，坚决减少新发病例。加大职业病专项经费投入，对患者实施分类救治，研究运用工伤保险、医疗救助等手段加强兜底保障。
20190506_05,20190506,李克强签署国务院令 公布《报废机动车回收管理办法》,国务院总理李克强日前签署国务院令，公布《报废机动车回收管理办法》，自2019年6月1日起施行。国务院2001年6月16日公布的《报废汽车回收管理办法》同时废止。
20190506_06,20190506,汪洋主持召开全国政协第二十次主席会议,政协第十三届全国委员会第二十次主席会议6日在京举行，中共中央政治局常委、全国政协主席汪洋主持会议并讲话。会议审议并原则通过了政协全国委员会庆祝人民政协成立70周年活动方案。汪洋强调，庆祝人民政协成立70周年是全国政协今年的一项重要政治任务，要认真梳理、总结和继承人民政协70年光辉历程凝聚的政治智慧和实践经验，将庆祝活动与今年各项工作有效衔接、融会贯通，进一步发挥好人民政协作为专门协商机构的作用，推动人民政协制度更加成熟更加定型，为实现“两个一百年”奋斗目标、实现中华民族伟大复兴的中国梦作出更大的贡献。要充分发挥委员在政协工作中的主体作用，充分调动各方面的积极性，使庆祝活动成为委员们学习政协理论、了解政协历史、进行自我教育、增进思想共识、凝聚奋进力量的过程。会议审议通过了全国政协十三届常委会第七次会议议程（草案）和日程，决定会议于6月17日至19日在京召开，主要议题是围绕“推动制造业高质量发展”协商建言。会议审议通过关于免去陈进行政协第十三届全国委员会社会和法制委员会副主任职务的决定，提请第七次常委会会议追认。会议还听取了关于全国地方政协工作经验交流会筹备工作情况的汇报。围绕中国探月工程相关内容进行了主席会议2019年第二次集体学习，十三届全国政协常委、中国工程院院士、中国探月工程总设计师吴伟仁作了讲解。全国政协副主席兼秘书长夏宝龙等分别就有关议题作了说明和汇报。
20190506_07,20190506,汪洋参观西藏民主改革60周年专题展览,中共中央政治局常委、全国政协主席汪洋近日来到北京西藏文化博物馆，参观“废奴丰碑——西藏民主改革60周年特展”。汪洋指出，60年前西藏废除了政教合一的封建农奴制度，是西藏历史上最伟大、最深刻、最有进步意义的社会变革。60年来特别是党的十八大以来，西藏社会生产力得到极大解放，群众生活水平不断提高，优秀传统文化得到有效保护和弘扬，宗教信仰自由得到充分保障。历史雄辩地证明，没有民主改革，就没有西藏广大劳动人民翻身得解放，就没有西藏各族人民的幸福生活。汪洋强调，西藏今天的大好局面来之不易，务必倍加珍惜。要坚持中国共产党领导，坚持社会主义制度，坚持民族区域自治制度，在习近平新时代中国特色社会主义思想指引下，不断开创西藏繁荣发展和长治久安的新局面，使雪域高原更加安定祥和、各族人民更加幸福安康。尤权等一起参观展览。“废奴丰碑——西藏民主改革60周年特展”以500余幅图片、48件实物及虚拟多媒体等技术，全方位、立体式呈现了西藏民主改革60年来的光辉历程，深刻揭露了旧西藏政教合一封建农奴制的黑暗，全面揭示了1959年西藏反动上层发动武装叛乱的历史真相，生动展示了60年来西藏翻天覆地的变化，特别是党的十八大以来以习近平同志为核心的党中央对西藏的关心和西藏经济社会发展取得的显著成就。
20190506_08,20190506,中办 国办印发《法治政府建设与责任落实督察工作规定》,近日，中共中央办公厅、国务院办公厅印发了《法治政府建设与责任落实督察工作规定》，并发出通知，要求各地区各部门认真遵照执行。《法治政府建设与责任落实督察工作规定》共有六章35条，该规定由中央全面依法治国委员会办公室负责解释，自2019年4月15日起施行。
20190506_09,20190506,【在习近平新时代中国特色社会主义思想指引下——新时代 新作为 新篇章】人民公安：忠诚铸警魂 担当护平安,对党忠诚、服务人民、执法公正、纪律严明是新时代公安队伍建警治警的总方略。全国公安机关和广大民警恪尽职守，勇于担当，在打击犯罪、服务群众的一线奋发作为，使中国成为世界公认的最安全地区之一。这里是杭州扫黑除恶侦查研判中心，在评估作战形势的大屏上，实时滚动着110接处警平台的最新警情。民警发现拱墅区祥符派出所辖区一度警情高发。从新业态、新领域中发现新型黑恶犯罪，凭借智慧警务平台和人工智能城市大脑的分析研判，民警只用了一个多月，就从海量数据中搜寻出16个套路贷团伙的犯罪证据。智慧警务使公安机关打击犯罪变得更加精准高效。抓住人民群众反映强烈的突出问题，各地公安机关扫黑除恶向纵深推进；打击传统“盗抢骗”等多发性侵财犯罪和黄赌毒等社会丑恶现象持续发力；打击电信网络诈骗犯罪，“缉枪”“治爆”“净网”攻势凌厉，同时剑指非法集资、金融诈骗等风险型经济犯罪。一系列专项行动有力遏制了突出违法犯罪高发态势。人民公安为人民，就要从让人民群众满意的事情做起。在全面深化公安改革中，公安现役部队改革、国家移民管理体制改革等各项改革推进有力。在深化放管服改革中，公安机关简政放权、承诺办理护照等出入境证件“只跑一次”、交管审批业务推行“马上办、网上办、就近办、一次办”。在重庆市涪陵区义和镇，村民张师傅在当地镇上就完成了摩托车的年审上线检测服务。翻开公安改革的工作清单，一个词语在不同领域高频度出现：“异地”。在全国范围内，居民身份证异地受理、挂失申报和丢失招领，车辆跨省异地检验，驾驶证异地申领换领补领，交通违法罚款跨省异地缴纳，内地居民可异地补换发出入境证件……短短数年间，公安改革含金量充分释放。中国公民人均通关查验时间减少至45秒。驾驶证、机动车登记业务办理时间减少50%，异地办理居民身份证累计2000多万张。忠诚，是融入血脉的人民警察之魂。2018年最后一天，福建南平交警刘才添在结冰的高速路面执勤时，一辆重型牵引车打滑冲入现场，刘才添在最后一刻奋力推开两名群众，却将28岁的生命定格在他守护的高速路上。在朋友圈里，他留下了这样的话语：生活不止眼前的苟且，还有诗和远方的田野，赤手空拳来到人世间，为找到那片海不顾一切。刘才添心中的那片海就是200万人民警察用生命守护的平安中国。据最新统计，仅2013年至2018年的6年里，全国公安民警因公牺牲2306人，因公负伤3.2万人。
