id,date,title,content
20190402_00,20190402,习近平对民政工作作出重要指示强调 聚焦脱贫攻坚聚焦特殊群体聚焦群众关切 更好履行基本民生保障基层社会治理基本社会服务等职责,近日，中共中央总书记、国家主席、中央军委主席习近平对民政工作作出重要指示。习近平强调，近年来，民政系统认真贯彻中央决策部署，革弊鼎新、攻坚克难，各项事业取得新进展，有力服务了改革发展稳定大局。习近平指出，民政工作关系民生、连着民心，是社会建设的兜底性、基础性工作。各级党委和政府要坚持以人民为中心，加强对民政工作的领导，增强基层民政服务能力，推动民政事业持续健康发展。各级民政部门要加强党的建设，坚持改革创新，聚焦脱贫攻坚，聚焦特殊群体，聚焦群众关切，更好履行基本民生保障、基层社会治理、基本社会服务等职责，为全面建成小康社会、全面建设社会主义现代化国家作出新的贡献。
20190402_01,20190402,李克强会见全国民政会议代表,第十四次全国民政会议4月2日在北京召开。会上传达了习近平的重要指示。中共中央政治局常委、国务院总理李克强会见与会代表并讲话，向默默耕耘在基层一线、倾情尽力为困难群众服务的全国民政系统广大干部职工致以诚挚问候，对近年来民政工作取得的成绩充分肯定。他说，民政工作直接面对人民群众，是社会治理和社会服务的重要组成部分，是扶危济困的德政善举。当前，我国正处在全面建成小康社会的决胜阶段，人民追求美好生活的愿望十分强烈，民政工作的任务艰巨繁重。要坚持以习近平新时代中国特色社会主义思想为指导，贯彻落实党中央、国务院决策部署，着力保基本兜底线，织密扎牢民生保障“安全网”。服务打赢脱贫攻坚战，做好低保和特困人员包括生活困难的老年人、重度残疾人、重病患者、困境儿童等的基本生活保障工作。着力发展基本社会服务，解决好群众关切的“为难事”。深化“放管服”改革，让群众办事更便捷，更大发挥社会力量作用，积极发展贴近需求的社区养老托幼等服务，丰富生活服务供给，带动扩大就业和有效内需。要大力发展社会工作和慈善事业，弘扬志愿服务精神，人人参与、人人尽力，使社会大家庭更加温馨和谐。各级政府要贯彻以人民为中心的发展思想，关心民政、支持民政，多做雪中送炭、增进民生福祉的事，促进经济持续健康发展和社会和谐稳定。国务委员王勇参加会见并在会上讲话指出，要深入学习贯彻习近平总书记关于民政工作的重要论述和指示精神，认真落实李克强总理讲话要求，牢固树立以人民为中心的发展思想，全面扎实完成脱贫攻坚兜底保障任务，加强和完善各类困难群体基本生活保障，不断提升基层社会治理和社会基本服务水平，努力推进民政事业改革发展上新台阶。肖捷、何立峰参加会见。第十四次全国民政会议的任务是，以习近平新时代中国特色社会主义思想为指导，认真学习贯彻习近平关于民政工作的重要论述，总结党的十八大以来民政事业改革发展取得的成就，研究部署今后一个时期的民政工作。各省区市和计划单列市、新疆生产建设兵团、中央和国家机关有关部门负责同志，全国民政系统先进集体、先进工作者和劳动模范、“孺子牛奖”获得者代表等出席会议。
20190402_02,20190402,李克强将赴欧举行第二十一次中国—欧盟领导人会晤 第八次中国—中东欧国家领导人会晤并正式访问克罗地亚,经中欧双方商定，并应克罗地亚总理普连科维奇邀请，国务院总理李克强将于4月8日至12日赴布鲁塞尔举行第二十一次中国—欧盟领导人会晤、赴克罗地亚举行第八次中国—中东欧国家领导人会晤并正式访问克罗地亚。
20190402_03,20190402,栗战书出席全国人大常委会中小企业促进法执法检查组第一次全体会议,全国人大常委会2日召开中小企业促进法执法检查组第一次全体会议。中共中央政治局常委、全国人大常委会委员长栗战书出席会议并讲话指出，习近平总书记多次就民营经济和中小企业发展发表重要讲话、作出重要指示，提出了明确具体的要求，党中央出台了一系列支持和扶持的政策举措，为新时代民营经济和中小企业健康发展注入了强大动力。栗战书强调，人大执法检查不是一般性的工作检查，而是对法律实施情况进行监督，必须紧扣法律制度、法律规定、法律条文开展检查。要在全面检查法律实施情况的基础上，重点检查党中央决策部署、中小企业促进法修改新增内容、法律制度和法定责任的落实情况，以及相关法律法规和配套法规规章的制定落实情况。执法检查过程中，一要遵循依法原则，坚持以法律为依据，以扎实的工作、翔实的数据、真实的案例说明法律实施的实际情况，提出有针对性、有创新性、能见实效的建议。二要坚持问题导向，着重发现研究分析影响法律实施、制约政策落实、损害企业和群众利益的突出问题，推动解决法律和政策落实不好、效果不彰的问题。三要改进方式方法，对突出问题开展专题解剖，对法律实施情况开展第三方评估，提高人大监督工作的科学性、专业性、客观性和权威性。四要保持良好作风，了解真实情况，听取各方面意见建议，务求取得实效。陈竺、王东明、郝明金、赵克志出席会议。执法检查组将分赴6个省（区）进行实地检查，委托8个省（市）人大常委会对本行政区域内贯彻实施情况进行检查。
20190402_04,20190402,【十九届中央第三轮巡视完成进驻】以巡视助推国有企业高质量发展,经过一周左右的时间，日前（4月1日），十九届中央第三轮巡视的15个巡视组进驻3个中央单位和42家中管企业，开展为期两个半月的常规巡视。根据中央巡视工作统一部署，各中央巡视组首先向被巡视党组织主要负责人传达了习近平总书记关于巡视工作的重要指示精神，并通报了有关工作安排。在随后各巡视进驻工作动员会上，记者了解到，巡视期间，各中央巡视组将坚决贯彻中央巡视工作方针，把“两个维护”作为根本任务，突出政治建设，聚焦政治责任，强化政治监督，重点围绕加强党的全面领导，检查党组（党委）贯彻落实党的路线方针政策和中央重大决策部署情况，紧盯形式主义、官僚主义问题；围绕推动全面从严治党向纵深发展，检查党组（党委）落实“两个责任”情况；围绕贯彻新时代党的组织路线，检查党组（党委）落实党建工作责任、加强组织建设和选人用人情况；围绕强化整改主体责任和监督责任，检查党组（党委）对巡视等监督发现问题的整改落实情况。另外，针对中管企业，中央巡视组还将检查党组（党委）是否发挥把方向、管大局、保落实作用，坚决贯彻落实中央关于国企改革和党的建设各项决策部署，是否强化政治担当，把管党治党责任落到位落到底，是否存在违反中央八项规定精神，以及侵吞国有资产，搞利益输送、关联交易等重点问题。本轮巡视对象还包括国务院国资委、国家能源局、国家国防科技工业局3个中央单位，在巡视过程中，中央巡视组将重点了解党委（党组）是否按照中央关于加强中央和国家机关党的建设要求，做好“三个表率”，建设“模范机关”；是否落实深化党和国家机构改革决策部署，加快转职能、转方式、转作风，提高效率效能；是否扎实履行中央赋予的职责，统筹本系统本领域有关工作，采取有效措施引领中央企业履行好经济责任、政治责任和社会责任，促进中央企业高质量发展。当前，我国正处于转变发展方式、优化经济结构、转换增长动力的攻关期，同时也是决胜全面建成小康社会的关键时期，在这个重要阶段，集中对中管企业和相关行业主管部门开展巡视，有利于深入查找和推动解决影响国企改革发展的共性问题、深层次问题，为贯彻落实新发展理念，实现高质量发展提供坚强保障。在巡视进驻动员会上，各中央巡视组还专门公布了值班电话和邮政信箱，主要受理反映被巡视党组织领导班子及其成员、下一级党组织领导班子主要负责人和重要岗位领导干部问题的来信来电来访。受理信访时间截止到2019年6月10日。
20190402_05,20190402,新华社长篇通讯：以生命赴使命 用热血铸忠魂——记牺牲在脱贫攻坚战场上的英雄们,新华社今天播发长篇通讯《以生命赴使命 用热血铸忠魂——记牺牲在脱贫攻坚战场上的英雄们》。文章指出，这些牺牲的扶贫干部以生命赴使命，用热血燃烧出信仰的熊熊之光，他们是人民心中的英雄。
20190402_06,20190402,湖南湘西：易地搬迁 筑牢脱贫根基,湖南湘西州大力推广十八洞村精准脱贫经验，将易地扶贫搬迁与新农村建设、产业园区建设等有机结合，补上基础设施短板，确保今年如期啃下最后236个扶贫村脱贫的硬骨头。大地回春，湖南湘西州龙山县撮箕村的贫困户文辉志，这两天告别了33年的老房子，搬到县城安置区里的新家。不仅房子宽敞明亮，而且家门口就是学校、医院。因为不通电、不通路、不通水，湘西州不少贫困地区，山高路远，一方水土养不起一方人。只有易地搬迁，才能啃下这块最难啃的硬骨头。在精准识别之后，当地需要易地搬迁的就有19835户，湘西州将易地扶贫搬迁与新农村建设、产业园区建设和乡村旅游有机结合，把安置区建在景区、产业园附近。掌握一技之长，才能搬得出、稳得住，能致富。在湘西州凤凰县禾库镇易地扶贫安置区，这两天200多名搬迁户正在一家制衣厂接受入职培训，3个月培训期满后，每个月就能拿到近5000元的工资。如今，湘西州确保了有劳动能力的搬迁家庭有1人以上稳定就业，每户能掌握1门脱贫发展技能，每家参与1项脱贫产业，并同步落实好无劳动能力搬迁家庭的社会兜底保障，真正让大家融入新的生活环境。现在，湘西州已经完成了1.6万户异地扶贫搬迁，剩下的3000多户力争在今年年底前住进新房。
20190402_07,20190402,【爱国情 奋斗者】朱继洲：赤子心 西迁情,在西安交通大学，有这样一个群体，他们在六十多年前胸怀报国之志，响应祖国的号召从上海来到西安，投身于西部的高等教育事业。岁月变迁，当年的壮志青年如今已是耄耋老人，不变的是胸怀大局、努力奋斗的情怀，朱继洲教授就是这样一位西迁人。朱继洲教授今年84岁，从事了一辈子核反应堆工程的教研工作，退休后他一直关心着专业教学，时常回到教室同学生们讨论专业的发展。时间转回到上个世纪五十年代，盼望参加新中国第一个五年计划的朱继洲考进了交通大学。1955年，党中央为适应国家建设布局的需要，决定将交通大学主体由上海迁至西安。怀着建设大西北的理想，交通大学在册的767名教师中，有537人迁到西安，占教师总数的70%多，毕业留校任教的朱继洲也是其中的一员。朱继洲抵达新建的西安交大时，核反应堆工程专业从零起步。没有教材，只能想方设法搜集资料，每天备课到深夜；没有实验器材，他们只能去相关单位四处寻找；但就是在这样的艰苦条件下，大家创建新专业的干劲却十足，并在1961年向国家输送了第一批毕业生。此后，朱继洲和同事们将西安交大“核能科学与工程”建设为国家重点学科，他们培养的人才有力地支撑了我国核工业的发展。习近平总书记在2017年底给朱继洲等15位西迁老教授们的回信中写到：“希望西安交通大学师生传承好西迁精神，为西部发展、国家建设奉献智慧和力量。”
20190402_08,20190402,广西：“一带一路”科技合作增进互利共赢,作为面向东盟的重要窗口，广西紧紧围绕国家“一带一路”战略构想，推进与相关国家的科技合作，共享创新成果，增进互利共赢。披塔是泰国的一名通信专家，去年5月，他作为“百名东盟杰出青年科学家来华入桂工作计划”的引进对象，来到广西南宁工作。作为科技人文交流的重要内容，目前，已经有来自埃及、巴基斯坦等12个国家的31名科学家到广西，与当地科研人员一起开展科学研究，互通有无，共同进步。这些来华入桂的青年科学家，他们七成以上是博士学位。在广西兽医研究所开展的禽流感新型疫苗研究中，就有来自巴基斯坦、缅甸、印度等国的专家一起参与。为探索“一带一路”科技合作新路径，广西还牵头建设了面向东盟的国家级技术转移机构——中国—东盟技术转移中心，推动优势特色农业等领域与相关国家的合作。在越南，由于气候、技术等原因，葡萄以前主要种在南方。2017年开始，广西农科院与越南北江农林科技大学合作，利用广西的促花调控技术，在越南中北部首次实现了葡萄商品化种植。2013年以来，广西共举办6届中国—东盟技术转移与创新合作大会，组织了70多场技术转移活动，对接项目1900多项。同时，共建联合实验室、科技园区等合作也在不断深入，大量创新成果，正让“一带一路”相关国家民众从中受益。
20190402_09,20190402,福州绿道：拉近生活与山水的距离,福建福州依形就势打造的城市绿道，串山连水，让市民推窗见绿、出门见园、行路见荫，生活品质不断提高。福道依山势盘旋而上，全长19公里，是全国首条全钢结构空中步道。它串联起了市中心4座山、5个公园。按照无障碍通行标准设计的这条绿道，每向前延伸16米，坡度才上升1米，方便轮椅和老年人通行。82岁的程书杰每天都要来这里“打卡”。近几年，福州结合山体修复、城市黑臭水体综合治理等工程，分类型建设休闲步道、亲水绿道和林荫绿道。尤其是他们以绿道为“串”，以绿地为“珠”，建设串珠公园。位于仓山区的流花溪，经过整治，就从“脏乱差”的旧貌变成了水清景美的市民休闲新去处。如今，福州市民家门口已经建成了串珠公园168个。截至目前，1161公里的绿道，为福州构建了一张立体城市绿网。接下来，福州还将继续以水系为骨架，以城区58座山体为重要景观节点，打造“环山傍水通公园”的山水之城“绿岛链”。
