ts_code,trade_date,p
801010,20190402,0.9078495598396955
801010,20190403,0.8926754776661548
801010,20190404,0.9145344774942513
801010,20190408,0.7087294335636288
801010,20190409,0.4473221157781076
801020,20190402,0.7749574905827336
801020,20190403,0.5487194145017998
801020,20190404,0.5439223789237095
801020,20190408,0.5206915738255148
801020,20190409,0.31715707439957413
801030,20190402,0.9721684556002321
801030,20190403,0.9372820180046911
801030,20190404,0.9300832716478249
801030,20190408,0.48421143576423736
801030,20190409,0.8978113443241691
801040,20190402,0.9177206432444098
801040,20190403,0.7062525523674017
801040,20190404,0.683342010278773
801040,20190408,0.6830004433111294
801040,20190409,0.9124003080095439
801050,20190402,0.7278345775474445
801050,20190403,0.8516292859793069
801050,20190404,0.8825343942577822
801050,20190408,0.7299286329149043
801050,20190409,0.8441929632551947
801080,20190402,0.8766730229911612
801080,20190403,0.9461945610578496
801080,20190404,0.9059590484174279
801080,20190408,0.34918929368326374
801080,20190409,0.19514819408578218
801110,20190402,0.8671928807423107
801110,20190403,0.9374940573183509
801110,20190404,0.4939411302303894
801110,20190408,0.2835454277348561
801110,20190409,0.11533067591659764
801120,20190402,0.9019861749727616
801120,20190403,0.6917696885312973
801120,20190404,0.6855627812091685
801120,20190408,0.7880617152023492
801120,20190409,0.26631851956981945
801130,20190402,0.6519802627676606
801130,20190403,0.7616350400122451
801130,20190404,0.7178603112470344
801130,20190408,0.5374857939646064
801130,20190409,0.4666778507240316
801140,20190402,0.8202129562986765
801140,20190403,0.7096620800947145
801140,20190404,0.6760783470620731
801140,20190408,0.32286953849813
801140,20190409,0.5916538138315892
801150,20190402,0.8258273170984566
801150,20190403,0.9299773605115703
801150,20190404,0.9404913469772946
801150,20190408,0.5071715072172823
801150,20190409,0.5210374886185308
801160,20190402,0.9116070396381413
801160,20190403,0.8264198277508484
801160,20190404,0.49857761142138646
801160,20190408,0.5483592127770364
801160,20190409,0.5768918567295583
801170,20190402,0.9618007266723931
801170,20190403,0.7888355858053747
801170,20190404,0.8927433703246616
801170,20190408,0.37000014209906357
801170,20190409,0.3404862133816468
801180,20190402,0.9242414683618102
801180,20190403,0.8052984699441148
801180,20190404,0.7339262087353475
801180,20190408,0.6448981826713639
801180,20190409,0.7108262288116235
801200,20190402,0.9122567943275706
801200,20190403,0.9034370967619902
801200,20190404,0.9778512327988557
801200,20190408,0.7862497609963585
801200,20190409,0.8868781617254631
801210,20190402,0.6996806679699531
801210,20190403,0.7092914069397372
801210,20190404,0.3505315155967763
801210,20190408,0.05049727215005945
801210,20190409,0.05198601046443332
801230,20190402,0.76152502007103
801230,20190403,0.7463605777586938
801230,20190404,0.9178420800775391
801230,20190408,0.4118175113045144
801230,20190409,0.3807745681295434
801250,20190402,0.9096013599422279
801250,20190403,0.8926563667359527
801250,20190404,0.8244310991056655
801250,20190408,0.6088150608183124
801250,20190409,0.652947562990496
801260,20190402,0.8524547598891439
801260,20190403,0.9220501630227932
801260,20190404,0.878184603025428
801260,20190408,0.3491804668948612
801260,20190409,0.44558729966667626
801270,20190402,0.8658308093873742
801270,20190403,0.8278296229107642
801270,20190404,0.9411265848345804
801270,20190408,0.7749877027632098
801270,20190409,0.8637730592370098
801280,20190402,0.7759894714939882
801280,20190403,0.8665995557147479
801280,20190404,0.9217090873126986
801280,20190408,0.7545247812892301
801280,20190409,0.9205181645957232
801300,20190402,0.9554879963052909
801300,20190403,0.8714840857341666
801300,20190404,0.8892139083860413
801300,20190408,0.7004358172093533
801300,20190409,0.2544466624720019
801710,20190402,0.9016453814828167
801710,20190403,0.8794547794111326
801710,20190404,0.9235310815459742
801710,20190408,0.6931761091644568
801710,20190409,0.5630141392495727
801720,20190402,0.8050443325755086
801720,20190403,0.5973140231925486
801720,20190404,0.771495972514254
801720,20190408,0.4170809757489579
801720,20190409,0.7389059926448199
801730,20190402,0.8669544488348165
801730,20190403,0.8800578446689636
801730,20190404,0.6861208703830671
801730,20190408,0.667226454793095
801730,20190409,0.4633349739744664
801740,20190402,0.9109696475465935
801740,20190403,0.7974771325687636
801740,20190404,0.6195155037166822
801740,20190408,0.3641528058008099
801740,20190409,0.39540145953103617
801750,20190402,0.896024500047988
801750,20190403,0.918966701944806
801750,20190404,0.8080122034032652
801750,20190408,0.5709572250046627
801750,20190409,0.8009204368049816
801760,20190402,0.8886050359799628
801760,20190403,0.7878078576589491
801760,20190404,0.8544067309647128
801760,20190408,0.32791372300503535
801760,20190409,0.29678315362845153
801770,20190402,0.8582334002476893
801770,20190403,0.8656202579268547
801770,20190404,0.8735163926082715
801770,20190408,0.5714771614652134
801770,20190409,0.3857966779411232
801780,20190402,0.527545704956046
801780,20190403,0.571994621524328
801780,20190404,0.6115866136887566
801780,20190408,0.2421986347436733
801780,20190409,0.3278055258630442
801790,20190402,0.7708973153623538
801790,20190403,0.6096162604807709
801790,20190404,0.525427774834657
801790,20190408,0.6261556101488724
801790,20190409,0.6779844332932882
801880,20190402,0.9247869804472755
801880,20190403,0.9465983672870424
801880,20190404,0.7407915309844784
801880,20190408,0.5062378604941673
801880,20190409,0.4282553771476317
801890,20190402,0.8372397900691615
801890,20190403,0.7802675978366905
801890,20190404,0.7679373902290906
801890,20190408,0.6655921925037233
801890,20190409,0.7989902689924354
802600,20190402,0.7904828978282797
802600,20190403,0.8727433899363578
802600,20190404,0.8840754880872735
802600,20190408,0.5416097850813398
802600,20190409,0.8118450620226776
